Rank,Industry,Ticker,Relative Strength,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Diff
243,Aerospace & Defense,RCAT,71.78,0.38,0.35,0.46,0.37,0.47,92,95,94,98,98,-34.53999999999999
244,Biotechnology,ROIV,71.16,0.91,0.88,0.69,0.39,0.83,92,90,86,45,64,10.709999999999994
245,Software - Infrastructure,CORZ,71.05,0.64,0.58,0.83,0.37,0.73,92,91,84,80,82,2.5600000000000023
246,Restaurants,PBPB,70.99,0.81,0.68,0.61,0.29,0.61,92,91,91,87,37,1.5
247,Biotechnology,COGT,70.88,0.49,0.43,0.65,0.55,0.77,92,92,94,92,6,-2.1899999999999977
248,Aerospace & Defense,MRCY,69.9,0.58,0.42,0.67,0.54,0.84,92,93,93,84,95,-8.919999999999987
249,Electronic Components,GLW,69.78,0.66,0.55,0.74,0.82,0.8,92,92,92,89,68,-0.8199999999999932
250,Gold,B,69.71,0.51,0.44,0.67,0.52,0.28,92,91,93,75,69,2.799999999999997
251,Specialty Industrial Machinery,MIR,69.51,0.74,0.6,0.54,0.42,0.86,92,86,86,90,89,23.710000000000008
252,Communication Equipment,VIAV,69.43,0.93,0.66,0.67,0.31,0.41,92,82,75,51,47,31.040000000000006
253,Biotechnology,MBX,69.29,0.78,0.54,0.71,0.49,0.97,92,76,85,58,43,40.05000000000001
254,Capital Markets,CLSK,69.28,0.46,0.55,0.77,0.29,0.66,92,93,86,36,10,-12.829999999999998
255,Electrical Equipment & Parts,AEIS,68.53,0.82,0.7,0.69,0.38,0.81,92,92,88,78,64,-3.739999999999995
256,Electronic Components,FN,68.52,0.76,0.67,0.55,0.64,0.71,92,92,88,90,58,-1.2600000000000051
257,Marine Shipping,ESEA,68.38,0.66,0.43,0.43,0.69,0.7,91,89,92,96,85,9.269999999999996
258,Health Information Services,BTSG,68.18,0.73,0.75,0.62,0.45,0.78,91,92,91,66,92,-8.059999999999988
259,Biotechnology,VSTM,67.92,0.57,0.43,0.42,0.73,0.85,91,87,96,88,97,18.200000000000003
260,Oil & Gas Equipment & Services,EFXT,67.9,0.75,0.64,0.66,0.42,0.57,91,90,85,73,45,4.690000000000005
261,Capital Markets,FUTU,67.56,0.75,0.53,0.4,0.46,0.72,91,91,93,95,90,2.680000000000007
262,Biotechnology,RYTM,67.26,0.7,0.75,0.56,0.47,0.66,91,92,92,94,89,-2.809999999999988
263,Software - Application,VMEO,66.78,0.61,0.52,0.71,0.32,0.63,91,91,91,4,69,-1.289999999999992
264,Electronic Components,APH,66.14,0.76,0.65,0.65,0.61,0.87,91,91,90,92,87,0.5700000000000074
265,Electronic Components,BELFB,66.04,0.68,0.68,0.44,0.74,0.49,91,92,91,96,43,-6.909999999999997
266,Engineering & Construction,BWMN,66.04,0.57,0.58,0.55,0.62,0.52,91,91,91,90,25,-2.3900000000000006
267,Aerospace & Defense,BWXT,65.99,0.67,0.58,0.7,0.72,0.76,91,90,89,88,65,4.1399999999999935
268,Electrical Equipment & Parts,POWL,65.56,0.71,0.71,0.61,0.58,0.67,91,90,88,62,40,4.640000000000001
269,Electrical Equipment & Parts,KE,65.53,0.65,0.57,0.49,0.25,0.71,91,91,91,55,15,-2.739999999999995
270,Biotechnology,PTGX,65.4,0.33,0.62,0.61,0.42,0.63,91,90,84,84,89,6.070000000000007
271,Engineering & Construction,ORN,65.24,0.78,0.55,0.62,0.36,0.86,91,70,66,49,58,43.129999999999995
272,Communication Equipment,TSAT,65.19,0.44,0.51,0.73,0.42,0.46,91,92,87,97,96,-8.290000000000006
273,Biotechnology,ETNB,64.75,0.62,0.37,0.88,0.18,0.95,91,92,93,52,46,-10.129999999999995
274,Semiconductors,AVGO,64.48,0.71,0.58,0.22,0.6,0.69,91,90,89,93,86,3.3100000000000023
275,Auto Parts,GTX,64.1,0.79,0.79,0.56,0.75,0.85,91,91,87,90,87,-4.5
276,Specialty Business Services,BKSY,64.09,0.36,0.41,0.71,0.33,0.66,91,96,97,98,29,-54.03
277,Semiconductors,SIMO,63.9,0.73,0.49,0.67,0.62,0.83,91,92,90,89,37,-9.729999999999997
278,Biotechnology,TERN,63.71,0.5,0.41,0.55,0.59,0.83,91,90,94,75,5,0.259999999999998
279,Biotechnology,TVTX,63.61,0.84,0.64,0.49,0.32,0.95,91,90,90,30,98,3.219999999999999
280,Utilities - Independent Power Producers,KEN,63.38,0.7,0.65,0.43,0.61,0.55,91,89,86,96,92,7.390000000000001
281,Gold,SA,63.38,0.47,0.46,0.81,0.45,0.38,91,90,94,66,19,1.1000000000000014
282,Software - Application,SHOP,63.37,0.78,0.58,0.55,0.53,0.76,91,91,87,89,86,-2.770000000000003
283,Electrical Equipment & Parts,VRT,63.35,0.68,0.69,0.73,0.71,0.8,91,91,88,92,46,-2.729999999999997
284,Biotechnology,IMTX,63.27,0.51,0.57,0.88,0.6,0.78,91,90,87,37,9,0.47000000000000597
285,Banks - Regional,CIB,62.52,0.71,0.63,0.46,0.46,0.76,91,90,88,90,95,1.8200000000000003
286,Asset Management,AAMI,62.4,0.75,0.65,0.39,0.5,0.65,91,90,89,93,78,2.3999999999999986
287,Solar,DQ,62.12,0.71,0.41,0.6,0.52,0.42,90,79,88,86,10,29.339999999999996
288,Medical Devices,BWAY,62.0,0.79,0.76,0.46,0.33,0.6,90,90,86,85,76,0.14000000000000057
289,Specialty Industrial Machinery,SMR,61.9,0.54,0.45,0.52,0.54,0.67,90,89,95,99,94,5.789999999999999
290,Biotechnology,KRRO,61.84,0.41,0.44,0.65,0.54,0.82,90,92,97,1,1,-14.14
291,Software - Infrastructure,ALLT,61.77,0.46,0.38,0.68,0.15,0.59,90,92,94,95,96,-8.869999999999997
292,Biotechnology,RIGL,61.77,0.66,0.56,0.1,0.69,0.73,90,90,90,89,93,1.970000000000006
293,Utilities - Independent Power Producers,TAC,61.63,0.72,0.78,0.78,0.66,0.66,90,90,75,88,60,-1.519999999999996
294,Biotechnology,CRVS,61.3,0.62,0.56,0.71,0.42,0.76,90,89,93,49,67,5.82
295,Specialty Industrial Machinery,NNE,61.05,0.52,0.39,0.62,0.46,0.53,90,89,91,95,83,2.559999999999995
296,Other Industrial Metals & Mining,USAR,60.79,0.3,0.46,0.68,0.58,0.55,90,95,95,85,31,-43.38
297,Gold,AAUC,60.72,0.49,0.5,0.75,0.44,0.41,90,92,94,83,80,-10.870000000000005
298,Banks - Diversified,SAN,60.71,0.63,0.38,0.63,0.48,0.74,90,86,92,94,96,12.050000000000004
299,Other Industrial Metals & Mining,IPX,60.64,0.3,0.38,0.68,0.68,0.71,90,94,96,97,77,-25.450000000000003
300,Communication Equipment,NOK,60.54,0.75,0.86,0.62,0.09,0.54,90,84,38,20,84,17.64
301,Solar,CSIQ,60.42,0.74,0.5,0.8,0.27,0.64,90,79,74,40,14,26.75
302,Software - Infrastructure,NET,60.31,0.59,0.47,0.43,0.67,0.75,90,91,93,97,88,-3.559999999999995
303,Diagnostics & Research,MEDP,60.17,0.74,0.73,0.73,0.67,0.55,90,91,92,85,25,-5.689999999999998
304,Biotechnology,IRON,60.11,0.68,0.7,0.77,0.56,0.9,90,90,75,80,80,-1.3200000000000003
305,Software - Application,SNOW,60.07,0.76,0.6,0.56,0.4,0.75,90,88,85,90,77,5.649999999999999
306,Medical Devices,AORT,59.74,0.9,0.74,0.44,0.42,0.49,90,88,86,76,28,7.410000000000004
307,Medical Devices,ATEC,59.1,0.92,0.77,0.28,0.76,0.78,90,93,90,93,93,-20.830000000000005
308,Biotechnology,ENTA,59.08,0.48,0.41,0.56,0.52,0.79,90,85,88,37,11,13.699999999999996
309,Biotechnology,ANAB,58.99,0.76,0.72,0.73,0.28,0.73,90,86,89,54,48,12.25
310,Software - Infrastructure,STNE,58.93,0.65,0.6,0.51,0.18,0.78,90,90,89,56,88,-2.3599999999999994
311,Software - Application,KC,58.86,0.5,0.32,0.38,0.54,0.56,90,93,95,99,99,-19.150000000000006
312,Internet Retail,BABA,58.56,0.63,0.41,0.78,0.63,0.75,90,91,93,73,94,-5.739999999999995
313,Health Information Services,TEM,58.45,0.38,0.46,0.49,0.45,0.78,90,91,93,61,75,-9.679999999999993
314,Rental & Leasing Services,FTAI,58.38,0.67,0.6,0.54,0.69,0.42,90,90,86,87,26,-5.419999999999995
315,Information Technology Services,IBEX,58.31,0.68,0.53,0.74,0.35,0.75,90,89,91,87,94,0.15000000000000568
316,Oil & Gas Midstream,PBT,58.29,0.6,0.53,0.55,0.63,0.63,90,88,90,84,33,4.0
317,Aluminum,CENX,58.09,0.48,0.54,0.79,0.51,0.66,89,91,90,78,63,-7.340000000000003
318,Education & Training Services,LAUR,57.95,0.74,0.49,0.81,0.4,0.8,89,88,89,83,92,5.700000000000003
319,Semiconductors,AIP,57.84,0.56,0.53,0.68,0.48,0.73,89,91,72,75,23,-6.450000000000003
320,Drug Manufacturers - Specialty & Generic,SUPN,57.73,0.85,0.74,0.59,0.62,0.64,89,88,87,58,46,3.789999999999999
321,Chemicals,ASPI,57.49,0.53,0.53,0.54,0.56,0.48,89,89,95,97,94,0.3999999999999986
322,Biotechnology,ORIC,57.06,0.47,0.39,0.6,0.39,0.67,89,88,82,87,2,4.230000000000004
323,Gold,NEM,56.9,0.47,0.45,0.73,0.55,0.36,89,88,92,87,82,3.3999999999999986
324,Software - Application,CRNC,56.74,0.52,0.44,0.74,0.37,0.72,89,92,94,93,98,-19.089999999999996
325,Biotechnology,NGNE,56.59,0.56,0.63,0.37,0.47,0.74,89,87,25,40,6,6.470000000000006
326,Biotechnology,CNTA,56.55,0.71,0.63,0.5,0.67,0.83,89,90,88,81,66,-3.3800000000000026
327,Semiconductor Equipment & Materials,KLAC,56.46,0.81,0.55,0.93,0.4,0.57,89,89,87,81,46,0.6099999999999994
328,Medical Devices,AXGN,56.17,0.89,0.6,0.65,0.56,0.66,89,72,80,23,96,31.630000000000003
329,Pollution & Treatment Controls,CECO,56.14,0.46,0.48,0.64,0.95,0.73,89,93,94,96,50,-25.980000000000004
330,Shell Companies,IMSR,56.08,0.46,0.54,0.72,0.32,0.57,89,94,84,51,64,-36.33
331,Semiconductors,ASX,55.86,0.84,0.66,0.51,0.46,0.7,89,79,64,60,37,21.39
332,Building Materials,CX,55.79,0.69,0.59,0.28,0.72,0.77,89,81,85,91,54,18.119999999999997
333,Other Precious Metals & Mining,BVN,55.35,0.4,0.4,0.85,0.54,0.48,89,88,92,82,64,2.5799999999999983
334,Metal Fabrication,ATI,54.96,0.77,0.6,0.65,0.26,0.87,89,77,74,81,77,23.77
335,Biotechnology,MIRM,54.84,0.49,0.43,0.35,0.41,0.77,89,88,91,80,78,0.8700000000000045
336,Utilities - Regulated Electric,KEP,54.78,0.7,0.77,0.32,0.43,0.85,89,89,86,95,87,-2.299999999999997
337,Insurance - Property & Casualty,HRTG,54.77,0.41,0.48,0.49,0.41,0.8,89,89,88,96,98,-3.279999999999994
338,Biotechnology,OMER,54.56,0.66,0.64,0.48,0.43,0.6,89,87,19,1,93,4.359999999999999
339,Banks - Diversified,BBVA,54.54,0.71,0.59,0.52,0.71,0.68,89,88,89,93,93,-0.4399999999999977
340,Medical Devices,IRTC,54.38,0.64,0.59,0.35,0.76,0.86,89,91,90,95,93,-13.329999999999991
341,Asset Management,SII,54.22,0.48,0.41,0.87,0.29,0.66,89,88,91,91,85,-0.4399999999999977
342,Insurance - Property & Casualty,HCI,54.16,0.67,0.6,0.55,0.41,0.52,89,90,86,71,91,-5.630000000000003
343,Diagnostics & Research,WGS,54.1,0.61,0.6,0.38,0.75,0.36,89,90,90,96,97,-5.369999999999997
344,Aerospace & Defense,ACHR,54.06,0.41,0.34,0.68,0.42,0.76,89,91,88,95,98,-13.75
345,Telecom Services,TIGO,54.06,0.46,0.56,0.52,0.57,0.79,89,89,91,93,94,-1.7299999999999969
346,Biotechnology,DMAC,54.03,0.57,0.49,0.3,0.52,0.67,89,85,91,36,65,10.300000000000004
347,Biotechnology,LGND,53.95,0.67,0.58,0.69,0.56,0.65,88,89,91,76,73,-4.109999999999999
348,Utilities - Renewable,EBR,53.88,0.78,0.53,0.81,0.42,0.76,88,87,86,42,83,4.010000000000005
349,Household & Personal Products,NUS,53.47,0.64,0.4,0.54,0.44,0.49,88,89,90,78,19,-3.980000000000004
350,Utilities - Independent Power Producers,TLN,53.36,0.42,0.43,0.69,0.78,0.77,88,92,94,98,95,-17.010000000000005
351,Restaurants,BH,53.3,0.67,0.78,0.56,0.53,0.68,88,89,83,91,80,-4.240000000000002
352,Auto Manufacturers,NIO,53.24,0.58,0.39,0.72,0.68,0.64,88,87,94,70,28,3.710000000000001
353,Internet Content & Information,GOOGL,53.18,0.87,0.6,0.57,0.65,0.6,88,85,85,64,33,8.32
354,Software - Infrastructure,DLO,53.09,0.64,0.58,0.57,0.31,0.52,88,88,87,71,23,-1.0499999999999972
355,Medical Devices,BBNX,53.01,0.72,0.44,0.23,0.73,0.6,88,81,80,63,18,17.049999999999997
356,Metal Fabrication,CRS,52.95,0.82,0.77,0.56,0.37,0.83,88,87,74,91,94,3.690000000000005
357,Auto Parts,DAN,52.93,0.78,0.55,0.3,0.18,0.88,88,86,87,78,85,5.939999999999998
358,Conglomerates,BBU,52.9,0.6,0.58,0.81,0.31,0.67,88,88,81,66,70,0.5899999999999963
359,Thermal Coal,BTU,52.88,0.34,0.43,0.87,0.57,0.51,88,92,92,33,5,-22.139999999999993
360,Electrical Equipment & Parts,PLPC,52.87,0.56,0.68,0.53,0.32,0.43,88,92,83,62,64,-19.46
361,Electronic Components,FLEX,52.72,0.7,0.68,0.51,0.41,0.8,88,89,86,89,71,-4.340000000000003
362,Semiconductor Equipment & Materials,ASML,52.65,0.81,0.48,0.91,0.25,0.57,88,86,81,27,32,4.719999999999999
363,Scientific & Technical Instruments,VPG,52.59,0.7,0.61,0.57,0.36,0.73,88,87,70,37,48,3.4000000000000057
364,Software - Infrastructure,MDB,52.54,0.76,0.58,0.42,0.63,0.62,88,85,87,47,3,8.14
365,Farm & Heavy Construction Machinery,CAT,52.52,0.78,0.61,0.87,0.69,0.75,88,81,78,82,36,15.21
366,Department Stores,M,52.46,0.92,0.55,0.58,0.49,0.62,88,83,80,21,13,11.270000000000003
367,Internet Content & Information,GOOG,52.33,0.88,0.59,0.57,0.64,0.59,88,85,84,62,33,8.299999999999997
368,Insurance - Property & Casualty,HIPO,52.23,0.66,0.55,0.39,0.37,0.63,88,88,87,72,78,-1.730000000000004
369,Biotechnology,TARS,52.03,0.47,0.45,0.68,0.47,0.54,88,88,81,49,88,0.07000000000000028
370,Aerospace & Defense,KRMN,51.79,0.72,0.68,0.81,0.52,0.74,88,88,87,69,52,-1.0700000000000003
371,Internet Content & Information,BILI,51.77,0.68,0.54,0.68,0.47,0.68,88,87,84,82,75,1.5400000000000063
372,Banks - Regional,DB,51.61,0.61,0.39,0.33,0.68,0.85,88,83,91,95,96,9.759999999999998
373,Gold,AEM,51.61,0.49,0.45,0.78,0.6,0.38,88,88,93,88,93,-2.219999999999999
374,Biotechnology,LQDA,51.59,0.5,0.48,0.24,0.69,0.73,88,87,94,87,87,1.3100000000000023
375,Engineering & Construction,ECG,51.53,0.59,0.64,0.6,0.54,0.69,88,85,84,87,23,7.380000000000003
376,Biotechnology,DRUG,51.53,0.36,0.63,0.64,0.75,0.62,88,92,99,99,99,-23.560000000000002
377,Software - Infrastructure,PDYN,51.53,0.47,0.38,0.77,0.44,0.51,88,91,95,98,99,-13.030000000000001
378,Specialty Industrial Machinery,GHM,51.5,0.64,0.59,0.69,0.72,0.68,87,89,86,95,44,-4.460000000000001
379,Specialty Retail,FIVE,51.22,0.72,0.52,0.63,0.48,0.88,87,88,88,95,32,-2.980000000000004
380,Electronic Components,SANM,51.18,0.67,0.45,0.47,0.56,0.6,87,88,84,91,73,-1.25
381,Resorts & Casinos,BALY,51.06,0.71,0.74,0.67,0.28,0.36,87,88,18,9,33,-1.9799999999999969
382,Biotechnology,CYTK,50.75,0.55,0.42,0.57,0.4,0.46,87,81,83,10,9,13.29
383,Copper,SCCO,50.75,0.66,0.49,0.78,0.33,0.66,87,80,74,33,35,15.04
384,Building Products & Equipment,ARLO,50.65,0.76,0.73,0.44,0.42,0.84,87,89,79,89,27,-6.259999999999998
385,Metal Fabrication,CMPO,50.52,0.5,0.58,0.6,0.43,0.66,87,90,89,88,89,-12.11
386,Uranium,NXE,50.46,0.61,0.46,0.68,0.42,0.72,87,80,87,56,17,15.649999999999999
387,Education & Training Services,APEI,50.33,0.36,0.41,0.78,0.39,0.58,87,90,93,91,93,-13.36
388,Household & Personal Products,YSG,50.25,0.5,0.44,0.25,0.41,0.59,87,89,92,98,75,-7.170000000000002
389,Copper,ERO,50.22,0.51,0.46,0.85,0.34,0.82,87,85,79,21,16,4.6299999999999955
390,Software - Infrastructure,CALX,50.11,0.86,0.53,0.4,0.77,0.84,87,83,87,90,82,9.630000000000003
391,Software - Application,SPNS,50.0,0.54,0.56,0.48,0.26,0.69,87,86,86,16,39,0.9299999999999997
392,Oil & Gas Refining & Marketing,PBF,49.95,0.74,0.59,0.55,0.25,0.7,87,83,75,24,2,10.350000000000001
393,Aerospace & Defense,CW,49.94,0.71,0.56,0.67,0.55,0.91,87,86,85,92,79,3.5899999999999963
394,Electronic Gaming & Multimedia,RBLX,49.93,0.38,0.52,0.52,0.62,0.97,87,93,95,98,96,-31.770000000000003
395,Engineering & Construction,IESC,49.75,0.56,0.59,0.58,0.68,0.77,87,93,92,96,92,-27.5
396,Integrated Freight & Logistics,CHRW,49.67,0.84,0.31,0.56,0.73,0.49,87,75,79,80,46,22.8
397,Biotechnology,IMNM,49.66,0.63,0.58,0.61,0.73,0.84,87,89,72,38,11,-5.560000000000002
398,Biotechnology,BLTE,49.46,0.82,0.79,0.62,0.59,0.66,87,87,76,65,85,-0.7199999999999989
399,Specialty Industrial Machinery,HLIO,49.32,0.73,0.6,0.3,0.56,0.58,87,87,83,35,5,-0.8399999999999963
400,Thermal Coal,HNRG,48.91,0.5,0.58,0.79,0.63,0.61,87,91,90,94,98,-15.510000000000005
401,Internet Content & Information,TME,48.88,0.48,0.5,0.31,0.49,0.75,87,89,90,95,84,-6.6299999999999955
402,Food Distribution,UNFI,48.75,0.29,0.39,0.78,0.66,0.76,87,88,92,77,96,-4.369999999999997
403,Biotechnology,DNTH,48.65,0.45,0.38,0.54,0.54,0.81,87,86,95,14,30,0.75
404,Telecom Services,TIMB,48.58,0.81,0.56,0.65,0.53,0.85,87,86,84,87,85,1.4099999999999966
405,Software - Infrastructure,GRRR,48.48,0.3,0.27,0.53,0.2,0.52,87,89,89,99,99,-7.470000000000006
406,Banks - Regional,INTR,48.19,0.63,0.5,0.51,0.42,0.82,87,86,89,56,83,1.0899999999999963
407,Gambling,SGHC,48.16,0.18,0.2,0.56,0.3,0.89,86,90,96,97,98,-15.690000000000005
408,Consumer Electronics,SONO,48.12,0.54,0.46,0.7,0.44,0.78,86,88,83,22,8,-4.080000000000005
409,Luxury Goods,TPR,48.01,0.6,0.48,0.63,0.63,0.87,86,90,91,97,95,-13.96
410,Scientific & Technical Instruments,MKSI,47.77,0.69,0.53,0.72,0.24,0.65,86,87,80,38,8,-3.1899999999999977
411,Biotechnology,KYMR,47.5,0.58,0.52,0.69,0.38,0.94,86,83,85,60,26,6.619999999999997
412,Apparel Retail,ZUMZ,47.24,0.78,0.66,0.42,0.51,0.32,86,87,73,12,6,-3.509999999999998
413,Semiconductor Equipment & Materials,NVMI,46.99,0.69,0.56,0.79,0.38,0.69,86,88,87,83,49,-8.0
414,Biotechnology,MDGL,46.69,0.49,0.37,0.54,0.43,0.49,86,87,90,57,85,-4.770000000000003
415,Computer Hardware,ANET,46.54,0.54,0.54,0.46,0.67,0.8,86,88,89,81,56,-6.520000000000003
416,Specialty Chemicals,MATV,46.4,0.61,0.57,0.29,0.29,0.66,86,86,80,7,1,-2.719999999999999
417,Electronic Components,TEL,46.37,0.96,0.67,0.67,0.81,0.88,86,84,86,88,62,3.6799999999999997
418,Biotechnology,RGNX,46.29,0.64,0.64,0.54,0.44,0.88,86,87,68,10,65,-4.960000000000001
419,Biotechnology,CGON,46.07,0.46,0.68,0.74,0.52,0.9,86,87,85,13,26,-5.399999999999999
420,Semiconductors,SITM,45.98,0.5,0.35,0.63,0.4,0.74,86,87,89,70,78,-4.1200000000000045
421,Medical Care Facilities,BKD,45.49,0.73,0.7,0.76,0.36,0.73,86,81,83,81,78,8.340000000000003
422,Semiconductors,TSM,45.47,0.65,0.47,0.77,0.56,0.74,86,86,87,85,64,-0.7100000000000009
423,Aerospace & Defense,TATT,45.42,0.49,0.43,0.77,0.71,0.55,86,87,92,93,97,-5.68
424,Farm & Heavy Construction Machinery,REVG,45.13,0.48,0.75,0.16,0.5,0.67,86,92,88,94,88,-24.369999999999997
425,Information Technology Services,TSSI,45.09,0.52,0.51,0.66,0.65,0.57,86,92,90,99,99,-24.909999999999997
426,Semiconductors,PI,45.05,0.58,0.68,0.45,0.83,0.9,86,94,85,79,8,-41.040000000000006
427,Software - Application,LYFT,44.9,0.56,0.39,0.67,0.11,0.8,86,87,89,57,36,-6.32
428,Semiconductors,MPWR,44.61,0.75,0.62,0.72,0.69,0.79,86,89,78,64,32,-12.29
429,Insurance - Property & Casualty,UVE,44.59,0.64,0.63,0.52,0.4,0.79,86,86,59,63,90,-4.369999999999997
430,Drug Manufacturers - Specialty & Generic,UTHR,44.32,0.58,0.17,0.66,0.48,0.65,86,77,83,25,32,13.469999999999999
431,Biotechnology,ZYME,44.31,0.63,0.64,0.58,0.41,0.88,86,78,79,39,72,12.620000000000001
432,Internet Content & Information,JOYY,44.3,0.75,0.57,0.42,0.26,0.72,86,85,85,89,83,-0.22000000000000597
433,Information Technology Services,PONY,44.25,0.48,0.33,0.89,0.53,0.71,86,82,94,65,34,5.719999999999999
434,Chemicals,GPRE,44.13,0.55,0.56,0.42,0.49,0.51,86,89,71,82,1,-11.949999999999996
435,Aerospace & Defense,VSEC,44.0,0.77,0.71,0.49,0.66,0.66,86,89,89,89,91,-12.619999999999997
436,Medical Care Facilities,HCSG,43.95,0.76,0.71,0.46,0.47,0.93,86,87,80,57,92,-6.43
437,Drug Manufacturers - Specialty & Generic,ANIP,43.92,0.57,0.58,0.21,0.46,0.76,85,86,86,38,84,-4.559999999999995
438,Utilities - Independent Power Producers,NRG,43.68,0.62,0.56,0.55,0.73,0.85,85,86,86,96,92,-5.200000000000003
439,Software - Application,U,43.6,0.5,0.49,0.32,0.58,0.65,85,87,91,95,67,-7.07
440,Software - Infrastructure,CYBR,43.42,0.63,0.54,0.65,0.67,0.55,85,83,85,86,86,2.8700000000000045
441,Semiconductor Equipment & Materials,CAMT,43.34,0.64,0.53,0.81,0.68,0.71,85,84,86,74,17,0.8700000000000045
442,Medical Devices,TMDX,43.34,0.89,0.71,0.46,0.54,0.67,85,84,70,88,57,-0.14999999999999858
443,Auto Manufacturers,TSLA,43.24,0.59,0.43,0.78,0.43,0.66,85,86,87,59,74,-3.559999999999995
444,Aerospace & Defense,HWM,43.18,0.7,0.59,0.66,0.5,0.82,85,84,87,94,96,0.7199999999999989
445,Specialty Retail,ODP,43.1,0.56,0.53,0.81,0.43,0.57,85,84,84,12,1,-0.030000000000001137
446,Semiconductors,NVDA,43.07,0.69,0.51,0.63,0.64,0.55,85,80,84,92,63,8.189999999999998
447,Scientific & Technical Instruments,COHR,43.05,0.69,0.62,0.66,0.67,0.81,85,86,81,87,41,-3.480000000000004
448,Biotechnology,RVMD,43.01,0.84,0.8,0.49,0.36,0.81,85,79,66,12,37,8.64
449,Engineering & Construction,MTZ,43.01,0.65,0.47,0.88,0.52,0.8,85,85,88,88,86,-2.6300000000000026
450,Department Stores,DDS,42.92,0.57,0.47,0.65,0.6,0.85,85,85,88,81,32,-2.6099999999999994
451,Biotechnology,URGN,42.9,0.7,0.64,0.42,0.81,0.62,85,83,87,95,30,1.5799999999999983
452,Apparel Retail,VSCO,42.87,0.73,0.69,0.61,0.49,0.71,85,84,74,12,20,0.75
453,Recreational Vehicles,PII,42.58,0.68,0.6,0.55,0.53,0.54,85,83,71,58,3,2.0700000000000003
454,Semiconductor Equipment & Materials,AMKR,42.57,0.66,0.58,0.73,0.52,0.66,85,83,77,32,8,1.4500000000000028
455,Information Technology Services,FORTY,42.48,0.33,0.49,0.44,0.29,0.54,85,85,85,89,69,-2.1000000000000014
456,Aerospace & Defense,ERJ,42.46,0.77,0.67,0.59,0.6,0.73,85,86,81,92,94,-6.329999999999998
457,Computer Hardware,DELL,42.41,0.64,0.61,0.85,0.53,0.73,85,83,80,81,26,2.8499999999999943
458,Drug Manufacturers - Specialty & Generic,KNSA,42.35,0.47,0.57,0.6,0.65,0.86,85,88,90,87,91,-11.699999999999996
459,Oil & Gas Midstream,KNOP,42.26,0.65,0.59,0.54,0.16,0.62,85,84,81,66,77,-0.6900000000000048
460,Biotechnology,ALNY,42.25,0.45,0.57,0.43,0.89,0.68,85,89,91,94,73,-15.119999999999997
461,Industrial Distribution,DXPE,42.24,0.54,0.45,0.61,0.75,0.79,85,86,90,94,95,-4.030000000000001
462,REIT - Healthcare Facilities,AHR,42.2,0.78,0.7,0.45,0.64,0.76,85,83,83,94,97,0.6000000000000014
463,Biotechnology,TBPH,42.11,0.6,0.43,0.59,0.32,0.85,85,85,88,68,76,-1.6000000000000014
464,Other Precious Metals & Mining,TFPM,42.04,0.43,0.44,0.61,0.42,0.44,85,85,90,86,90,-3.509999999999998
465,Electrical Equipment & Parts,NVT,42.0,0.69,0.59,0.65,0.82,0.82,85,87,87,90,28,-7.920000000000002
466,Waste Management,NVRI,41.97,0.62,0.77,0.5,0.28,0.94,85,88,87,38,12,-10.219999999999999
467,Specialty Retail,SBH,41.68,0.55,0.37,0.62,0.44,0.44,84,86,89,33,12,-6.899999999999999
468,Aerospace & Defense,GE,41.65,0.67,0.56,0.7,0.59,0.81,84,83,87,91,80,1.240000000000002
469,Auto Manufacturers,XPEV,41.63,0.69,0.35,0.83,0.57,0.49,84,81,88,89,98,5.530000000000001
470,Electronic Gaming & Multimedia,GDEV,41.55,0.2,0.19,0.65,0.41,0.59,84,90,95,26,8,-22.160000000000004
471,Utilities - Renewable,BEPC,41.54,0.69,0.63,0.65,0.53,0.67,84,78,67,81,69,9.449999999999996
472,Department Stores,KSS,41.39,0.68,0.49,0.48,0.54,0.62,84,86,86,37,1,-6.170000000000002
473,Information Technology Services,MGIC,41.35,0.5,0.46,0.48,0.47,0.76,84,84,85,96,88,-0.759999999999998
474,Semiconductors,LSCC,41.21,0.64,0.37,0.72,0.33,0.78,84,78,84,23,39,9.79
475,Biotechnology,PTCT,41.16,0.58,0.56,0.53,0.58,0.85,84,83,83,77,88,0.5
476,Gold,FSM,40.97,0.42,0.41,0.62,0.45,0.3,84,84,91,76,85,-2.3200000000000003
477,Semiconductors,SMTC,40.86,0.55,0.49,0.76,0.6,0.77,84,87,89,84,13,-9.079999999999998
478,REIT - Industrial,PLYM,40.74,0.75,0.51,0.57,0.2,0.77,84,81,78,12,19,3.3200000000000003
479,Chemicals,REX,40.68,0.59,0.5,0.49,0.31,0.61,84,82,82,75,29,2.25
480,Metal Fabrication,PRLB,40.58,0.63,0.6,0.43,0.64,0.7,84,88,80,80,76,-12.920000000000002
481,Security & Protection Services,NSSC,40.57,0.74,0.54,0.59,0.47,0.78,84,85,84,30,8,-3.8200000000000003
482,Gold,PAAS,40.56,0.42,0.4,0.63,0.3,0.35,84,84,90,72,68,-1.5700000000000003
483,Industrial Distribution,EVI,40.41,0.48,0.32,0.61,0.35,0.5,84,80,89,77,31,4.909999999999997
